hour,month,Beijing,EastInnerMongolia,Gansu,Hebei,Heilongjiang,Henan,Jilin,Liaoning,Ningxia,Qinghai,Shaanxi,Shandong,Shanxi,Tianjin,WestInnerMongolia,Xinjiang
1302,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1303,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1304,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1305,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1306,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1307,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1308,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1309,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1310,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1311,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1312,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1313,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1314,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1315,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1316,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1317,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1318,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1319,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1320,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1321,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1322,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1323,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1324,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1325,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1326,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1327,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1328,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1329,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1330,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1331,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1332,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1333,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1334,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1335,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1336,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1337,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1338,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1339,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1340,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1341,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1342,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1343,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1344,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1345,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1346,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1347,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1348,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1349,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1350,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1351,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1352,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1353,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1354,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1355,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1356,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1357,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1358,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1359,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1360,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1361,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1362,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1363,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1364,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1365,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1366,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1367,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1368,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1369,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1370,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1371,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1372,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1373,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1374,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1375,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1376,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1377,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1378,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1379,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1380,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1381,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1382,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1383,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1384,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1385,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1386,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1387,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1388,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1389,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1390,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1391,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1392,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1393,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1394,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1395,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1396,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1397,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1398,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1399,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1400,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1401,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1402,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1403,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1404,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1405,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1406,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1407,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1408,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1409,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1410,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1411,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1412,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1413,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1414,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1415,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1416,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1417,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1418,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1419,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1420,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1421,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1422,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1423,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1424,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1425,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1426,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1427,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1428,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1429,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1430,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1431,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1432,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1433,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1434,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1435,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1436,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1437,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1438,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1439,2,3.046666667,1.746666667,2.74,2.72,2.173333333,3.233333333,2.346666667,2.62,2.813333333,2.766666667,3.033333333,3.22,2.926666667,2.993333333,2.593333333,2.413333333
1440,3,3.473333333,2.38,3.113333333,3.166666667,2.813333333,3.586666667,2.893333333,3.126666667,3.266666667,3.133333333,3.366666667,3.613333333,3.326666667,3.426666667,2.94,2.686666667
1441,3,3.473333333,2.38,3.113333333,3.166666667,2.813333333,3.586666667,2.893333333,3.126666667,3.266666667,3.133333333,3.366666667,3.613333333,3.326666667,3.426666667,2.94,2.686666667
1442,3,3.473333333,2.38,3.113333333,3.166666667,2.813333333,3.586666667,2.893333333,3.126666667,3.266666667,3.133333333,3.366666667,3.613333333,3.326666667,3.426666667,2.94,2.686666667
1443,3,3.473333333,2.38,3.113333333,3.166666667,2.813333333,3.586666667,2.893333333,3.126666667,3.266666667,3.133333333,3.366666667,3.613333333,3.326666667,3.426666667,2.94,2.686666667
1444,3,3.473333333,2.38,3.113333333,3.166666667,2.813333333,3.586666667,2.893333333,3.126666667,3.266666667,3.133333333,3.366666667,3.613333333,3.326666667,3.426666667,2.94,2.686666667
1445,3,3.473333333,2.38,3.113333333,3.166666667,2.813333333,3.586666667,2.893333333,3.126666667,3.266666667,3.133333333,3.366666667,3.613333333,3.326666667,3.426666667,2.94,2.686666667
1446,3,3.473333333,2.38,3.113333333,3.166666667,2.813333333,3.586666667,2.893333333,3.126666667,3.266666667,3.133333333,3.366666667,3.613333333,3.326666667,3.426666667,2.94,2.686666667
1447,3,3.473333333,2.38,3.113333333,3.166666667,2.813333333,3.586666667,2.893333333,3.126666667,3.266666667,3.133333333,3.366666667,3.613333333,3.326666667,3.426666667,2.94,2.686666667
1448,3,3.473333333,2.38,3.113333333,3.166666667,2.813333333,3.586666667,2.893333333,3.126666667,3.266666667,3.133333333,3.366666667,3.613333333,3.326666667,3.426666667,2.94,2.686666667
1449,3,3.473333333,2.38,3.113333333,3.166666667,2.813333333,3.586666667,2.893333333,3.126666667,3.266666667,3.133333333,3.366666667,3.613333333,3.326666667,3.426666667,2.94,2.686666667
